,flujo_codigo,flujo_nombre,periodo_anio,pais_codigo,pais_nombre,taric,euros,kilos,Codigo,Descripción
210,I,Importacion,2020,959,Paises y territorios no determinados.Intraco.,802,796823.92,89935.16,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
211,I,Importacion,2019,959,Paises y territorios no determinados.Intraco.,802,956545.39,123687.20,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
212,I,Importacion,2023,662,Pakistan,802,128.79,18.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
213,I,Importacion,2022,662,Pakistan,802,122.11,1.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
214,I,Importacion,2021,662,Pakistan,802,735060.09,24000.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
215,I,Importacion,2020,662,Pakistan,802,110330.00,2000.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
216,I,Importacion,2019,662,Pakistan,802,409825.80,9100.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
217,I,Importacion,2019,442,Panama,802,523.57,10.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
218,I,Importacion,2023,504,Peru,802,59174.48,10001.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
219,I,Importacion,2022,504,Peru,802,5962.50,1156.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
220,I,Importacion,2021,504,Peru,802,62786.76,9500.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
221,I,Importacion,2019,504,Peru,802,54446.33,9320.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
222,I,Importacion,2023,60,Polonia,802,66422.24,7506.98,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
223,I,Importacion,2022,60,Polonia,802,10356.18,1229.78,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
224,I,Importacion,2021,60,Polonia,802,276656.16,34440.92,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
225,I,Importacion,2020,60,Polonia,802,379577.06,48964.97,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
226,I,Importacion,2019,60,Polonia,802,20400.99,2871.70,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
227,I,Importacion,2023,10,Portugal,802,61216726.58,36971378.99,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
228,I,Importacion,2022,10,Portugal,802,70796473.16,42592743.48,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
229,I,Importacion,2021,10,Portugal,802,68015850.29,40774996.06,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
230,I,Importacion,2020,10,Portugal,802,50293265.81,28130802.41,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
231,I,Importacion,2019,10,Portugal,802,57997504.92,31680463.12,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
232,I,Importacion,2023,6,Reino Unido,802,2024.11,218.95,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
233,I,Importacion,2022,6,Reino Unido,802,223647.45,26569.04,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
234,I,Importacion,2021,6,Reino Unido,802,685816.64,80184.03,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
235,I,Importacion,2020,6,Reino Unido,802,4071339.01,1147060.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
236,I,Importacion,2019,6,Reino Unido,802,3499935.36,578079.75,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
237,I,Importacion,2023,61,Republica Checa,802,154773.14,32324.78,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
238,I,Importacion,2022,61,Republica Checa,802,98575.02,7480.34,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
239,I,Importacion,2021,61,Republica Checa,802,3023.47,217.60,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
240,I,Importacion,2020,61,Republica Checa,802,26832.36,3854.23,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
241,I,Importacion,2019,61,Republica Checa,802,57416.56,6942.17,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
242,I,Importacion,2020,456,Republica Dominicana,802,180.38,200.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
243,I,Importacion,2023,66,Rumania,802,231949.02,46322.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
244,I,Importacion,2022,66,Rumania,802,926258.56,155014.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
245,I,Importacion,2021,66,Rumania,802,919325.39,186927.60,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
246,I,Importacion,2020,66,Rumania,802,1048468.82,173949.80,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
247,I,Importacion,2019,66,Rumania,802,1895717.91,353846.40,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
248,I,Importacion,2022,75,Rusia,802,398498.45,14150.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
249,I,Importacion,2021,75,Rusia,802,222164.20,9400.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
250,I,Importacion,2022,449,San Cristobal y Nieves,802,63394.23,3685.50,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
251,I,Importacion,2022,248,Senegal,802,453.00,300.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
252,I,Importacion,2021,248,Senegal,802,770.04,282.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
253,I,Importacion,2021,706,Singapur,802,145.69,6.30,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
254,I,Importacion,2021,608,Siria,802,41072.85,9000.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
255,I,Importacion,2020,608,Siria,802,36649.62,10150.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
256,I,Importacion,2019,669,Sri Lanka,802,212.40,25.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
257,I,Importacion,2023,388,Sudafrica,802,6909420.41,618270.22,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
258,I,Importacion,2022,388,Sudafrica,802,7988006.39,449530.46,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
259,I,Importacion,2021,388,Sudafrica,802,9491566.26,652285.84,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
260,I,Importacion,2020,388,Sudafrica,802,8756636.50,626641.58,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
261,I,Importacion,2019,388,Sudafrica,802,10180161.79,616492.76,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
262,I,Importacion,2023,30,Suecia,802,17332.13,3329.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
263,I,Importacion,2022,30,Suecia,802,17245.11,6939.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
264,I,Importacion,2021,30,Suecia,802,11157.71,10317.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
265,I,Importacion,2020,30,Suecia,802,100057.14,21565.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
266,I,Importacion,2019,30,Suecia,802,191456.38,34603.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
267,I,Importacion,2023,39,Suiza,802,146.60,2.80,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
268,I,Importacion,2021,39,Suiza,802,72933.77,5679.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
269,I,Importacion,2020,39,Suiza,802,29010.00,3000.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
270,I,Importacion,2019,39,Suiza,802,20764.60,2050.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
271,I,Importacion,2019,492,Surinam,802,25123.00,16740.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
272,I,Importacion,2023,680,Tailandia,802,325.80,30.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
273,I,Importacion,2022,212,Tunez,802,57923.25,11000.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
274,I,Importacion,2020,212,Tunez,802,68349.44,14750.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
275,I,Importacion,2019,212,Tunez,802,66392.33,14875.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
276,I,Importacion,2023,52,Turquia,802,22214653.76,3822023.64,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
277,I,Importacion,2022,52,Turquia,802,19506644.12,4027437.80,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
278,I,Importacion,2021,52,Turquia,802,20077452.61,3358719.10,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
279,I,Importacion,2020,52,Turquia,802,22073874.23,3012070.20,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
280,I,Importacion,2019,52,Turquia,802,20818497.28,3651820.04,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
281,I,Importacion,2023,72,Ucrania,802,13524.65,2101.80,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
282,I,Importacion,2022,72,Ucrania,802,466752.67,92960.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
283,I,Importacion,2021,72,Ucrania,802,558033.77,120480.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
284,I,Importacion,2020,72,Ucrania,802,322624.82,55000.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
285,I,Importacion,2019,72,Ucrania,802,600930.52,166500.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
286,I,Importacion,2023,81,Uzbekistan,802,296524.56,64000.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
287,I,Importacion,2022,81,Uzbekistan,802,321802.64,65440.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
288,I,Importacion,2021,81,Uzbekistan,802,248603.84,60440.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
289,I,Importacion,2020,81,Uzbekistan,802,295699.32,67320.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
290,I,Importacion,2019,81,Uzbekistan,802,520289.68,114990.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
291,I,Importacion,2023,690,Vietnam,802,590750.92,139284.93,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
292,I,Importacion,2022,690,Vietnam,802,284826.19,33175.77,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
293,I,Importacion,2021,690,Vietnam,802,99.28,3.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
294,I,Importacion,2020,690,Vietnam,802,617194.79,83820.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
295,I,Importacion,2019,690,Vietnam,802,390456.31,54961.48,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
296,E,Exportacion,2022,70,Albania,802,48347.50,25475.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
297,E,Exportacion,2023,4,Alemania,802,132412723.82,24858235.80,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
298,E,Exportacion,2022,4,Alemania,802,151218822.89,27155772.16,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
299,E,Exportacion,2021,4,Alemania,802,160139714.40,29401395.08,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
300,E,Exportacion,2020,4,Alemania,802,158099864.61,24624138.44,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
301,E,Exportacion,2019,4,Alemania,802,159987086.41,24505741.97,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
302,E,Exportacion,2023,43,Andorra,802,91072.28,12761.45,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
303,E,Exportacion,2022,43,Andorra,802,81850.90,11151.31,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
304,E,Exportacion,2021,43,Andorra,802,60510.74,7116.72,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
305,E,Exportacion,2020,43,Andorra,802,51802.09,9123.93,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
306,E,Exportacion,2019,43,Andorra,802,40623.23,8537.92,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
307,E,Exportacion,2023,330,Angola,802,7225.00,796.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
308,E,Exportacion,2022,330,Angola,802,12128.65,1675.65,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
309,E,Exportacion,2021,330,Angola,802,6200.00,742.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
310,E,Exportacion,2020,330,Angola,802,5399.39,838.82,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
311,E,Exportacion,2019,330,Angola,802,1296.86,98.60,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
312,E,Exportacion,2023,632,Arabia Saudi,802,1050703.53,223365.67,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
313,E,Exportacion,2022,632,Arabia Saudi,802,2019556.19,397028.55,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
314,E,Exportacion,2021,632,Arabia Saudi,802,3762844.01,811150.18,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
315,E,Exportacion,2020,632,Arabia Saudi,802,4878991.50,957190.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
316,E,Exportacion,2019,632,Arabia Saudi,802,2065484.41,315164.00,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
317,E,Exportacion,2023,208,Argelia,802,72186.31,18219.34,802,"los demas frutos de cascara frescos o secos, incluso sin cascara o mondados "
